"tokenid","total_score","residential_score","commercial_score","industrial_score","residential_boost","commercial_boost","industrial_boost","residential_buildings","commercial_buildings","industrial_buildings","public_buildings","launcher","crossing_type","color_scheme","gradient_direction","hospital","police station","fire station","football stadium","baseball stadium","soccer stadium","wind farm","solar farm","nuclear power plant","metroverse theatre","metroverse museum","metcinema","rocket launch site","crypto mining facility","unbelievaltable","rail-x-rail","river-x-river","neo tokyo throne","etherorcs battle arena","karafuru vending machine","terra attack launcher","omni attack launcher","plasma attack launcher","metro attack launcher","terra shield launcher","omni shield launcher","plasma shield launcher","metro shield launcher","terra boost launcher","omni boost launcher","plasma boost launcher","metro boost launcher"
"12179","262","100","80","82","0.15","0.15","0.08","12","11","7","4","0","street-x-rail","120","0",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12180","264","88","78","98","0.19","0.18","0.09","9","10","11","5","0","street-x-rail","140","120",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12181","273","91","93","89","0.23","0.22","0.15","9","9","10","7","0","rail-x-street","-100","-120",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12182","269","102","120","47","0.23","0.23","0.13","10","12","8","6","0","rail-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12183","311","102","75","134","0.12","0.11","0.04","11","8","14","3","0","rail-x-street","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12184","288","95","64","129","0.2","0.2","0.13","12","8","10","5","0","rail-x-river","-60","-80",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12185","263","110","70","83","0.04","0.04","0.1","14","8","11","3","0","street-x-rail","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12186","279","115","57","71","0.22","0.21","0.14","11","7","8","5","Plasma Boost Launcher","rail-x-rail","-40","-60",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"12187","285","114","127","44","0.13","0.11","0","13","13","5","3","0","street-x-river","-40","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12188","271","84","106","81","0.2","0.2","0.13","10","12","11","5","0","rail-x-street","160","140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12189","314","122","101","91","0.1","0.1","0.04","12","9","12","3","0","street-x-street","-140","-160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12190","277","57","100","84","0.12","0.12","0.14","8","11","10","4","Metro Attack Launcher","rail-x-river","-100","-120",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12191","330","80","157","93","0.08","0.08","0","9","14","9","3","0","street-x-street","80","60",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12192","282","76","72","134","0.18","0.18","0.09","10","9","11","5","0","street-x-street","60","40",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12193","316","99","121","96","0.15","0.14","0.04","10","12","11","4","0","rail-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12194","284","52","150","82","0.1","0.1","0.15","6","10","10","4","0","street-x-street","-160","-180",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12195","290","103","63","124","0.2","0.19","0.13","12","7","10","4","0","rail-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12196","322","116","83","123","0.21","0.2","0.17","9","8","12","6","0","rail-x-rail","160","140",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12197","262","108","69","85","0.06","0.06","0.05","12","8","11","3","0","street-x-street","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12198","309","124","91","94","0.17","0.17","0.08","12","11","8","5","0","street-x-rail","-80","-100",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12199","231","97","30","104","0.15","0.14","0.18","11","4","12","5","0","street-x-rail","-180","160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12200","290","106","126","22","0.19","0.18","0.06","13","11","5","5","Metro Attack Launcher","street-x-street","60","40",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12201","254","51","119","84","0.15","0.15","0.12","6","15","9","5","0","rail-x-rail","160","140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12202","258","131","61","66","0.22","0.2","0.07","13","7","10","5","0","street-x-street","160","140",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12203","265","105","68","92","0.19","0.19","0.1","11","6","10","5","0","river-x-street","20","0",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12204","297","52","119","126","0.23","0.21","0.03","6","11","9","6","0","street-x-street","80","60",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12205","283","49","152","46","0.19","0.18","0.09","7","13","7","5","Omni Shield Launcher","street-x-rail","160","140",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12206","335","76","121","102","0.24","0.23","0.17","7","9","11","7","Metro Boost Launcher","rail-x-street","0","-20",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12207","271","82","84","69","0.21","0.2","0.1","8","8","9","5","Metro Boost Launcher","street-x-rail","0","0",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12208","306","80","142","84","0.12","0.12","0.07","8","12","5","3","0","river-x-river","20","0",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12209","297","114","73","110","0.11","0.11","0.09","12","9","12","4","0","street-x-rail","-120","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12210","259","70","74","79","0.19","0.18","0.08","9","8","11","5","Terra Shield Launcher","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12211","334","165","78","91","0.12","0.11","0.04","12","11","12","3","0","street-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12212","347","128","123","96","0.06","0.06","0.04","11","12","12","2","0","street-x-rail","-20","-40",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12213","219","25","97","97","0.27","0.26","0.14","5","11","10","7","0","river-x-rail","-100","-120",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12214","346","99","95","116","0.18","0.17","0.04","10","7","7","5","Omni Boost Launcher","street-x-rail","-40","-60",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12215","262","104","79","79","0.16","0.15","0.05","12","9","10","4","0","rail-x-street","20","0",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12216","291","61","76","154","0.25","0.24","0.14","8","7","13","6","0","rail-x-street","-60","-80",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12217","274","103","132","39","0.17","0.17","0.08","12","14","7","5","0","river-x-street","-100","-120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12218","345","140","92","113","0.1","0.1","0.04","14","9","10","3","0","river-x-street","160","140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12219","279","92","85","102","0.19","0.19","0.18","8","9","8","7","0","street-x-street","40","20",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12220","320","75","121","88","0.08","0.08","0.07","8","11","9","2","Metro Attack Launcher","street-x-street","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"12221","340","140","97","103","0.18","0.17","0.05","10","9","10","5","0","street-x-rail","-20","0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12222","288","53","121","114","0.17","0.16","0.08","8","13","13","4","0","river-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12223","280","40","120","120","0.2","0.2","0.14","6","14","11","7","0","rail-x-rail","140","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12224","334","87","138","109","0.12","0.12","0.07","9","11","12","3","0","street-x-river","160","140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12225","283","101","71","111","0.23","0.23","0.16","10","10","13","6","0","street-x-rail","80","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12226","308","99","172","37","0.15","0.15","0.13","10","14","5","5","0","street-x-street","120","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12227","200","74","65","61","0.19","0.19","0.19","12","8","7","7","0","rail-x-rail","-80","-100",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12228","254","65","103","86","0.14","0.12","0","10","12","12","3","0","street-x-street","160","140",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12229","304","135","84","85","0.14","0.14","0.07","15","10","9","4","0","rail-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12230","272","72","64","136","0.16","0.16","0.12","11","7","12","4","0","rail-x-street","80","60",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12231","328","52","78","162","0.12","0.12","0.09","8","8","14","3","Plasma Attack Launcher","rail-x-rail","60","0",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"12232","290","109","73","108","0.18","0.18","0.11","11","8","12","5","0","river-x-river","100","80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12233","275","67","106","102","0.12","0.12","0.13","8","10","11","4","0","street-x-river","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12234","306","85","48","173","0.08","0.08","0.14","8","4","16","4","0","rail-x-street","-140","-160",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12235","252","107","85","60","0.14","0.13","0.08","12","11","8","5","0","rail-x-river","-20","-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12236","283","73","76","134","0.19","0.18","0.04","11","8","9","5","0","street-x-street","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12237","248","59","68","121","-0.01","-0.01","0.06","10","11","13","2","0","street-x-street","20","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12238","250","105","50","95","0.25","0.24","0.14","9","8","10","6","0","rail-x-rail","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12239","368","76","111","181","0.07","0.07","0.04","9","11","12","2","0","rail-x-river","-180","0",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12240","346","133","90","123","0.05","0.05","0","13","10","13","2","0","rail-x-rail","100","80",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12241","280","90","88","102","0.16","0.15","0.07","10","10","11","4","0","street-x-rail","140","120",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12242","311","97","64","114","0.08","0.07","0","10","8","14","2","Terra Attack Launcher","rail-x-street","-80","-100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12243","299","110","119","70","0.08","0.08","0","11","8","12","3","0","rail-x-street","0","-20",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12244","321","100","69","116","0.19","0.19","0.13","10","6","10","5","Terra Shield Launcher","street-x-river","-80","-100",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12245","287","138","82","67","0.18","0.17","0.05","14","7","8","5","0","street-x-rail","120","0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12246","305","105","113","87","0.08","0.08","0","14","13","10","3","0","street-x-street","80","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12247","307","98","133","76","0.19","0.18","0.09","10","7","9","4","0","river-x-street","-60","-80",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12248","314","144","119","51","0.2","0.19","0.09","13","13","8","5","0","street-x-river","100","80",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12249","346","123","70","117","0.21","0.2","0.11","9","6","9","5","Omni Attack Launcher","rail-x-street","-20","-40",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12250","280","102","86","92","0.09","0.09","0.04","10","12","13","3","0","street-x-river","40","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12251","333","152","88","93","0.11","0.1","0","14","9","8","3","0","river-x-rail","-160","-180",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12252","328","111","87","130","0.12","0.12","0.09","12","10","9","3","0","street-x-street","-180","160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12253","293","125","103","65","0.16","0.15","0.07","13","13","8","4","0","rail-x-rail","-140","-160",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12254","294","110","49","99","0.18","0.17","0.04","11","6","10","5","Omni Shield Launcher","rail-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12255","273","69","132","72","0.19","0.19","0.12","11","12","7","5","0","rail-x-street","160","140",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12256","328","125","94","109","0.15","0.15","0.09","10","10","10","4","0","street-x-street","120","100",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12257","280","132","66","82","0.04","0.04","0.03","15","9","11","1","0","rail-x-rail","-120","-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12258","288","73","115","100","0.09","0.09","0.03","9","11","10","3","0","river-x-street","140","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12259","349","78","116","119","0.24","0.23","0.12","7","10","11","6","Omni Boost Launcher","rail-x-street","-60","0",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12260","293","83","82","128","0.19","0.18","0.07","9","8","16","5","0","rail-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12261","283","106","110","67","0.12","0.12","0.09","11","9","10","5","0","street-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12262","337","104","103","94","0.07","0.06","0","12","11","12","2","Metro Shield Launcher","street-x-street","-100","-120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12263","251","66","112","73","0.16","0.15","0.17","7","12","7","5","0","rail-x-street","120","100",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12264","271","60","79","132","0.11","0.11","0.07","7","10","14","3","0","street-x-rail","160","140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12265","295","53","119","123","0.12","0.11","0.04","7","13","12","3","0","street-x-rail","-60","0",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12266","253","75","95","83","0.19","0.19","0.18","11","10","8","6","0","rail-x-rail","-180","0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12267","308","74","93","105","0.18","0.18","0.11","9","10","10","5","Plasma Boost Launcher","street-x-river","-120","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"12268","298","91","110","97","0.1","0.1","0.04","8","14","11","3","0","street-x-river","120","100",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12269","299","68","90","141","0.17","0.17","0.08","8","10","15","5","0","rail-x-street","-60","-80",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12270","299","90","109","64","0.18","0.17","0.07","10","11","8","5","Metro Shield Launcher","street-x-street","140","120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12271","295","104","78","113","0.13","0.13","0.07","9","10","14","4","0","rail-x-street","-180","160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12272","333","118","62","153","0.2","0.19","0.09","11","8","10","5","0","rail-x-street","-20","-40",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12273","297","98","124","39","0.19","0.18","0.08","10","10","6","5","Plasma Attack Launcher","river-x-street","-100","-120",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"12274","308","89","97","122","0.11","0.11","0.05","11","9","14","3","0","river-x-street","40","0",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12275","321","91","114","116","0.14","0.14","0.1","11","11","11","3","0","rail-x-street","20","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12276","315","61","138","116","0.09","0.09","0.13","6","10","11","4","0","street-x-street","-100","-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12277","254","101","64","89","0.19","0.19","0.13","11","8","12","5","0","rail-x-rail","40","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12278","320","117","85","118","0.17","0.17","0.08","13","9","11","5","0","street-x-street","-100","0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12279","298","92","96","110","0.21","0.21","0.17","9","7","10","5","0","street-x-street","140","120",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12280","334","92","109","97","0.15","0.14","0.04","10","11","10","4","Omni Boost Launcher","rail-x-street","-160","-180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12281","330","92","75","163","0.24","0.23","0.13","10","6","12","6","0","rail-x-rail","-180","160",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12282","363","76","92","159","0.18","0.18","0.11","6","8","14","5","Metro Shield Launcher","rail-x-street","-40","-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12283","290","87","59","108","0.1","0.1","0.05","11","8","8","3","Terra Boost Launcher","street-x-street","-100","-120",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"12284","295","82","122","55","0.17","0.16","0.07","11","12","8","4","Metro Attack Launcher","street-x-street","40","20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12285","349","85","92","172","0.07","0.07","0.04","10","10","18","2","0","street-x-street","20","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12286","296","100","122","74","0.12","0.11","0.09","11","13","9","4","0","rail-x-street","-60","0",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12287","288","69","133","86","0.08","0.08","0","11","11","10","3","0","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12288","304","76","125","103","0.1","0.1","0.05","9","13","12","3","0","street-x-street","100","80",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12289","289","99","109","81","0.15","0.15","0.09","10","11","9","4","0","rail-x-street","-80","-100",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12290","292","60","123","73","0.21","0.19","0.04","8","10","7","5","Plasma Boost Launcher","river-x-street","160","140",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"12291","324","57","167","64","0.17","0.17","0.12","5","13","7","4","Plasma Attack Launcher","rail-x-street","160","0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"12292","374","80","169","125","0.15","0.14","0.1","8","12","9","3","0","rail-x-river","-180","160",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12293","240","67","76","97","0.2","0.2","0.13","11","10","11","5","0","street-x-street","-140","-160",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12294","284","114","76","58","0.21","0.21","0.12","11","7","10","6","Terra Attack Launcher","street-x-street","-20","-40",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12295","303","116","91","60","0.18","0.17","0.07","13","10","7","5","Metro Boost Launcher","street-x-street","0","-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12296","278","126","66","86","0.27","0.26","0.12","11","4","10","7","0","street-x-street","-140","-160",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12297","307","120","87","64","0.1","0.1","0.09","13","11","9","4","Terra Boost Launcher","rail-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"12298","301","133","109","59","0.09","0.09","0.07","15","12","8","2","0","street-x-street","120","100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12299","295","58","79","158","0.11","0.11","0.08","9","10","14","3","0","street-x-street","20","0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12300","318","76","104","102","0.13","0.13","0.04","9","11","10","4","Metro Shield Launcher","street-x-rail","-80","-100",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
